scale,T,pH,F1,F2,F3,Y,mean Y per recipe,std Y per recipe,Y / Y_pilot,normalized std,mean Y / Y_pilot,mean normalized std,scale multiplier,mean scale multiplier,mean std
micro,24.2080343676954,5.410315939556034,0.7113086021443186,0.1942973886395463,0.4317697837783722,0.1427358308341154,0.13070769613898864,0.0133394248740089,0.1061257436201079,0.12569452442905138,0.1016396052593024,0.2027552065312234,9.422784386601247,10.042909630916036,0.019977964846977798
micro,24.2080343676954,5.410315939556034,0.7113086021443186,0.1942973886395463,0.4317697837783722,0.1121209099609375,0.13070769613898864,0.0133394248740089,0.1061257436201079,0.12569452442905138,0.1016396052593024,0.2027552065312234,9.422784386601247,10.042909630916036,0.019977964846977798
micro,24.2080343676954,5.410315939556034,0.7113086021443186,0.1942973886395463,0.4317697837783722,0.1339687235225352,0.13070769613898864,0.0133394248740089,0.1061257436201079,0.12569452442905138,0.1016396052593024,0.2027552065312234,9.422784386601247,10.042909630916036,0.019977964846977798
micro,24.2080343676954,5.410315939556034,0.7113086021443186,0.1942973886395463,0.4317697837783722,0.1161249068640122,0.13070769613898864,0.0133394248740089,0.1061257436201079,0.12569452442905138,0.1016396052593024,0.2027552065312234,9.422784386601247,10.042909630916036,0.019977964846977798
micro,24.2080343676954,5.410315939556034,0.7113086021443186,0.1942973886395463,0.4317697837783722,0.116599213461199,0.13070769613898864,0.0133394248740089,0.1061257436201079,0.12569452442905138,0.1016396052593024,0.2027552065312234,9.422784386601247,10.042909630916036,0.019977964846977798
micro,24.2080343676954,5.410315939556034,0.7113086021443186,0.1942973886395463,0.4317697837783722,0.1265040561812792,0.13070769613898864,0.0133394248740089,0.1061257436201079,0.12569452442905138,0.1016396052593024,0.2027552065312234,9.422784386601247,10.042909630916036,0.019977964846977798
micro,24.2080343676954,5.410315939556034,0.7113086021443186,0.1942973886395463,0.4317697837783722,0.1319599606381918,0.13070769613898864,0.0133394248740089,0.1061257436201079,0.12569452442905138,0.1016396052593024,0.2027552065312234,9.422784386601247,10.042909630916036,0.019977964846977798
micro,24.2080343676954,5.410315939556034,0.7113086021443186,0.1942973886395463,0.4317697837783722,0.1351842750216302,0.13070769613898864,0.0133394248740089,0.1061257436201079,0.12569452442905138,0.1016396052593024,0.2027552065312234,9.422784386601247,10.042909630916036,0.019977964846977798
micro,24.2080343676954,5.410315939556034,0.7113086021443186,0.1942973886395463,0.4317697837783722,0.1571601765627728,0.13070769613898864,0.0133394248740089,0.1061257436201079,0.12569452442905138,0.1016396052593024,0.2027552065312234,9.422784386601247,10.042909630916036,0.019977964846977798
micro,24.2080343676954,5.410315939556034,0.7113086021443186,0.1942973886395463,0.4317697837783722,0.1120719872450549,0.13070769613898864,0.0133394248740089,0.1061257436201079,0.12569452442905138,0.1016396052593024,0.2027552065312234,9.422784386601247,10.042909630916036,0.019977964846977798
micro,24.2080343676954,5.410315939556034,0.7113086021443186,0.1942973886395463,0.4317697837783722,0.1341680613654107,0.13070769613898864,0.0133394248740089,0.1061257436201079,0.12569452442905138,0.1016396052593024,0.2027552065312234,9.422784386601247,10.042909630916036,0.019977964846977798
micro,24.2080343676954,5.410315939556034,0.7113086021443186,0.1942973886395463,0.4317697837783722,0.1320237230810066,0.13070769613898864,0.0133394248740089,0.1061257436201079,0.12569452442905138,0.1016396052593024,0.2027552065312234,9.422784386601247,10.042909630916036,0.019977964846977798
micro,24.2080343676954,5.410315939556034,0.7113086021443186,0.1942973886395463,0.4317697837783722,0.1563709091145148,0.13070769613898864,0.0133394248740089,0.1061257436201079,0.12569452442905138,0.1016396052593024,0.2027552065312234,9.422784386601247,10.042909630916036,0.019977964846977798
micro,24.2080343676954,5.410315939556034,0.7113086021443186,0.1942973886395463,0.4317697837783722,0.1215082547163163,0.13070769613898864,0.0133394248740089,0.1061257436201079,0.12569452442905138,0.1016396052593024,0.2027552065312234,9.422784386601247,10.042909630916036,0.019977964846977798
micro,24.2080343676954,5.410315939556034,0.7113086021443186,0.1942973886395463,0.4317697837783722,0.1462298825872859,0.13070769613898864,0.0133394248740089,0.1061257436201079,0.12569452442905138,0.1016396052593024,0.2027552065312234,9.422784386601247,10.042909630916036,0.019977964846977798
micro,24.2080343676954,5.410315939556034,0.7113086021443186,0.1942973886395463,0.4317697837783722,0.1263728047623583,0.13070769613898864,0.0133394248740089,0.1061257436201079,0.12569452442905138,0.1016396052593024,0.2027552065312234,9.422784386601247,10.042909630916036,0.019977964846977798
micro,24.2080343676954,5.410315939556034,0.7113086021443186,0.1942973886395463,0.4317697837783722,0.1423189464570797,0.13070769613898864,0.0133394248740089,0.1061257436201079,0.12569452442905138,0.1016396052593024,0.2027552065312234,9.422784386601247,10.042909630916036,0.019977964846977798
micro,24.2080343676954,5.410315939556034,0.7113086021443186,0.1942973886395463,0.4317697837783722,0.1202159059300849,0.13070769613898864,0.0133394248740089,0.1061257436201079,0.12569452442905138,0.1016396052593024,0.2027552065312234,9.422784386601247,10.042909630916036,0.019977964846977798
micro,24.2080343676954,5.410315939556034,0.7113086021443186,0.1942973886395463,0.4317697837783722,0.1307852377395865,0.13070769613898864,0.0133394248740089,0.1061257436201079,0.12569452442905138,0.1016396052593024,0.2027552065312234,9.422784386601247,10.042909630916036,0.019977964846977798
