T,pH,F1,F2,F3,Y_micro,Y_bench,Y_pilot,cost_micro,cost_bench,cost_pilot,delta_micro_vs_pilot,delta_bench_vs_pilot
39.4066130523112,7.705798034772983,1.1517485686145263,0.15251631913185634,1.7314823582725298,0.17397967724559354,4.15379400837039,1.8049377238840865,10.0,500.0,2000.0,-1.630958046638493,2.3488562844863035
35.87721118550832,3.96184638128831,1.713880867516987,0.8884156086211621,1.7764645443412153,0.17869449641728527,4.26101193331279,1.8396188615136952,10.0,500.0,2000.0,-1.66092436509641,2.4213930717990944
39.75976178212516,9.409813905363038,0.9942334379213951,1.3863500899205006,1.8572049503278136,0.2142466189644298,4.1315351500517625,1.84137842023194,10.0,500.0,2000.0,-1.6271318012675102,2.2901567298198224
39.3253447818876,9.37163799176422,1.7058589359782437,0.10281700801829907,1.8011412132917828,0.2010632694727514,4.149203986830755,1.8423675120865624,10.0,500.0,2000.0,-1.641304242613811,2.3068364747441925
39.184903630427875,3.265301276791489,1.4443741192913697,1.0977882317800778,1.8800593068432485,0.18406998190153706,4.373016493182191,1.8658417207748756,10.0,500.0,2000.0,-1.6817717388733386,2.507174772407315
38.21528687821785,5.692227420400641,0.8760044869667989,1.3039175094763547,1.625691857407684,0.1795324279613912,4.437486398087759,1.8685631360429447,10.0,500.0,2000.0,-1.6890307080815534,2.568923262044814
39.910244258050845,3.1985082409168735,1.5349323329232163,1.4081984820928337,1.8780990160487119,0.25612093667606317,4.309199378826059,1.8707160487501453,10.0,500.0,2000.0,-1.614595112074082,2.438483330075914
35.63476476981196,6.547186291110712,0.08778024905926744,1.887307417651635,1.3117637820682888,0.13408922306335974,4.414755771952815,1.8996140511649662,10.0,500.0,2000.0,-1.7655248281016065,2.515141720787849
35.04180926364688,9.460644920957685,1.3664153360328049,0.7948728072430578,1.6694926928997071,0.19874256720222033,4.412978969182012,1.9012253695883294,10.0,500.0,2000.0,-1.7024828023861092,2.5117535995936824
37.723868411224345,4.965344979649572,1.5440151056697586,1.2501569356884914,1.4680081311695476,0.17879538557626887,4.500765730681938,1.9155842356060995,10.0,500.0,2000.0,-1.7367888500298305,2.585181495075839
35.250234851770344,6.291094940714421,1.038468059259423,0.530406427874422,0.25844328970366814,0.14669076731933797,4.748841481731929,1.9674878593245972,10.0,500.0,2000.0,-1.8207970920052592,2.781353622407331
38.08146009878837,7.099760275724841,1.9471226975983869,0.9035447677345835,1.3911317160234535,0.20049508116698192,4.5106771103189685,1.9711050896518836,10.0,500.0,2000.0,-1.7706100084849017,2.5395720206670847
36.94910686724871,9.439949755678326,1.7043932147545164,0.8070111343888109,1.8172370515887084,0.15105265680228858,4.5926340984606915,1.9847444392890639,10.0,500.0,2000.0,-1.8336917824867753,2.6078896591716276
